id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation,Year
462,1,ALLOC00461,Buy,SECID0011,Real Estate Debt,Union Square Offices,TKR011,CUSIP00011,ISIN000011,2023-08-13,2023-08-14,3510.37,27.21,0.935,95517.17,421.45,95851.65,3510.37,95517.17,421.45,86.97,95851.65,Alpha Real Estate Fund,State Street,Core,Core Plus,Mixed Use,Morgan Stanley,Equal Weight,True,2023
463,1,ALLOC00462,Short,SECID0012,Mortgage Bond,Maple Grove Apartments,TKR012,CUSIP00012,ISIN000012,2024-12-17,2024-12-20,11144.45,341.8,1.09,3809173.01,466.03,3809458.74,11144.45,3809173.01,466.03,180.3,3809458.74,Evergreen REIT Fund,Northern Trust,Opportunistic,Core,Mixed Use,Morgan Stanley,Equal Weight,False,2024
464,1,ALLOC00463,Cover,SECID0013,Mortgage Bond,Harbor Plaza,TKR013,CUSIP00013,ISIN000013,2024-06-09,2024-06-12,4361.53,369.37,1.0544,1611018.34,10.01,1610944.22,4361.53,1611018.34,10.01,84.13,1610944.22,Evergreen REIT Fund,State Street,Opportunistic,Core Plus,Commercial,Citi,Pro-Rata,False,2024
465,1,ALLOC00464,Sell,SECID0014,Real Estate Debt,Skyline Tower,TKR014,CUSIP00014,ISIN000014,2024-11-19,2024-11-22,14778.48,76.26,1.0036,1127006.88,269.51,1127226.19,14778.48,1127006.88,269.51,50.2,1127226.19,Evergreen REIT Fund,Northern Trust,Core Plus,Opportunistic,Residential,JPMorgan,Equal Weight,True,2024
466,1,ALLOC00465,Sell,SECID0015,REIT Equity,Maple Grove Apartments,TKR015,CUSIP00015,ISIN000015,2024-05-11,2024-05-14,2809.98,97.37,0.9855,273607.75,425.12,273987.84,2809.98,273607.75,425.12,45.03,273987.84,Evergreen REIT Fund,BNY Mellon,Core Plus,Core,Residential,JPMorgan,Custom,True,2024
467,1,ALLOC00466,Buy,SECID0016,REIT Equity,Cedar Heights Residences,TKR016,CUSIP00016,ISIN000016,2025-05-28,2025-05-30,696.21,385.08,1.056,268096.55,387.65,268344.48,696.21,268096.55,387.65,139.72,268344.48,Beacon Property Trust,Northern Trust,Core Plus,Core Plus,Commercial,Barclays,Pro-Rata,False,2025
468,1,ALLOC00467,Short,SECID0017,Mortgage Bond,Harbor Plaza,TKR017,CUSIP00017,ISIN000017,2025-11-12,2025-11-13,15770.57,376.75,1.021,5941562.25,359.61,5941724.12,15770.57,5941562.25,359.61,197.74,5941724.12,Evergreen REIT Fund,Northern Trust,Value Add,Value Add,Industrial,Morgan Stanley,Pro-Rata,True,2025
469,1,ALLOC00468,Short,SECID0018,REIT Equity,Cedar Heights Residences,TKR018,CUSIP00018,ISIN000018,2025-11-19,2025-11-22,9587.89,250.66,1.0821,2403300.51,38.3,2403299.54,9587.89,2403300.51,38.3,39.27,2403299.54,Delta Urban Holdings,BNY Mellon,Core Plus,Core,Mixed Use,Goldman Sachs,Pro-Rata,True,2025
470,1,ALLOC00469,Sell,SECID0019,Mortgage Bond,Granite Business Center,TKR019,CUSIP00019,ISIN000019,2023-11-09,2023-11-10,7620.13,321.97,0.9177,2453453.26,361.95,2453756.57,7620.13,2453453.26,361.95,58.64,2453756.57,Evergreen REIT Fund,State Street,Opportunistic,Core,Commercial,JPMorgan,Equal Weight,True,2023
471,1,ALLOC00470,Buy,SECID0020,Mortgage Bond,Skyline Tower,TKR020,CUSIP00020,ISIN000020,2024-06-22,2024-06-23,7387.59,412.57,1.057,3047898.01,187.66,3048072.5,7387.59,3047898.01,187.66,13.17,3048072.5,Delta Urban Holdings,State Street,Opportunistic,Core,Mixed Use,Citi,Custom,True,2024
472,1,ALLOC00471,Cover,SECID0021,Property Direct,Harbor Plaza,TKR021,CUSIP00021,ISIN000021,2025-11-28,2025-12-01,3776.85,41.61,0.9536,157154.73,23.49,157149.35,3776.85,157154.73,23.49,28.87,157149.35,Evergreen REIT Fund,Northern Trust,Core Plus,Value Add,Industrial,Morgan Stanley,Equal Weight,False,2025
473,1,ALLOC00472,Sell,SECID0022,REIT Equity,Maple Grove Apartments,TKR022,CUSIP00022,ISIN000022,2024-04-17,2024-04-18,7623.95,384.29,1.0057,2929807.75,32.08,2929782.61,7623.95,2929807.75,32.08,57.22,2929782.61,Delta Urban Holdings,Northern Trust,Value Add,Opportunistic,Industrial,Barclays,Custom,True,2024
474,1,ALLOC00473,Short,SECID0023,REIT Equity,Lakeside Retail Center,TKR023,CUSIP00023,ISIN000023,2023-04-14,2023-04-17,2697.16,363.9,1.069,981496.52,215.44,981686.66,2697.16,981496.52,215.44,25.3,981686.66,Alpha Real Estate Fund,BNY Mellon,Value Add,Core,Commercial,JPMorgan,Custom,False,2023
475,1,ALLOC00474,Buy,SECID0024,REIT Equity,Lakeside Retail Center,TKR024,CUSIP00024,ISIN000024,2023-03-13,2023-03-14,14450.37,190.83,1.0087,2757564.11,93.48,2757615.21,14450.37,2757564.11,93.48,42.38,2757615.21,Delta Urban Holdings,BNY Mellon,Core,Value Add,Industrial,Citi,Equal Weight,True,2023
476,1,ALLOC00475,Sell,SECID0025,Mortgage Bond,Skyline Tower,TKR025,CUSIP00025,ISIN000025,2023-12-04,2023-12-06,4904.72,351.73,1.0037,1725137.17,415.21,1725493.67,4904.72,1725137.17,415.21,58.71,1725493.67,Cedar Income Partners,State Street,Value Add,Core Plus,Industrial,Morgan Stanley,Pro-Rata,True,2023
477,1,ALLOC00476,Sell,SECID0026,REIT Equity,Harbor Plaza,TKR026,CUSIP00026,ISIN000026,2023-06-07,2023-06-10,5228.57,164.39,1.0418,859524.62,197.36,859673.71,5228.57,859524.62,197.36,48.27,859673.71,Alpha Real Estate Fund,Northern Trust,Core,Core,Residential,Citi,Pro-Rata,True,2023
478,1,ALLOC00477,Buy,SECID0027,Mortgage Bond,Skyline Tower,TKR027,CUSIP00027,ISIN000027,2023-10-03,2023-10-06,13607.78,251.36,0.9269,3420451.58,322.01,3420573.7,13607.78,3420451.58,322.01,199.89,3420573.7,Alpha Real Estate Fund,State Street,Core,Value Add,Mixed Use,Goldman Sachs,Custom,False,2023
479,1,ALLOC00478,Buy,SECID0028,REIT Equity,Cedar Heights Residences,TKR028,CUSIP00028,ISIN000028,2025-12-28,2025-12-31,17847.3,15.23,0.937,271814.38,410.17,272025.08,17847.3,271814.38,410.17,199.47,272025.08,Delta Urban Holdings,State Street,Opportunistic,Core Plus,Commercial,Barclays,Custom,False,2025
480,1,ALLOC00479,Buy,SECID0029,Real Estate Debt,Granite Business Center,TKR029,CUSIP00029,ISIN000029,2025-12-16,2025-12-18,14612.3,413.29,1.0192,6039117.47,480.18,6039415.6,14612.3,6039117.47,480.18,182.05,6039415.6,Cedar Income Partners,Northern Trust,Value Add,Opportunistic,Residential,Goldman Sachs,Custom,True,2025
481,1,ALLOC00480,Buy,SECID0030,Real Estate Debt,Granite Business Center,TKR030,CUSIP00030,ISIN000030,2023-09-21,2023-09-24,5808.04,274.22,0.9452,1592680.73,198.5,1592781.15,5808.04,1592680.73,198.5,98.08,1592781.15,Beacon Property Trust,State Street,Opportunistic,Opportunistic,Commercial,Goldman Sachs,Pro-Rata,False,2023
482,1,ALLOC00481,Sell,SECID0031,Mortgage Bond,Skyline Tower,TKR031,CUSIP00031,ISIN000031,2024-06-11,2024-06-13,1627.22,135.02,0.9073,219707.24,373.01,219932.76,1627.22,219707.24,373.01,147.49,219932.76,Cedar Income Partners,Northern Trust,Core Plus,Value Add,Commercial,Barclays,Custom,False,2024
483,1,ALLOC00482,Buy,SECID0032,Real Estate Debt,Skyline Tower,TKR032,CUSIP00032,ISIN000032,2024-12-02,2024-12-05,13904.36,67.09,0.9258,932843.51,390.15,933225.16,13904.36,932843.51,390.15,8.5,933225.16,Evergreen REIT Fund,State Street,Value Add,Core,Mixed Use,Citi,Pro-Rata,True,2024
484,1,ALLOC00483,Short,SECID0033,Property Direct,Cedar Heights Residences,TKR033,CUSIP00033,ISIN000033,2024-03-22,2024-03-24,1546.32,470.75,0.9426,727930.14,476.39,728251.85,1546.32,727930.14,476.39,154.68,728251.85,Alpha Real Estate Fund,BNY Mellon,Opportunistic,Core,Residential,Barclays,Equal Weight,False,2024
485,1,ALLOC00484,Buy,SECID0034,Real Estate Debt,Riverside Logistics Park,TKR034,CUSIP00034,ISIN000034,2024-09-21,2024-09-22,12461.46,492.12,1.0663,6132533.7,145.2,6132486.09,12461.46,6132533.7,145.2,192.81,6132486.09,Evergreen REIT Fund,State Street,Core,Opportunistic,Industrial,JPMorgan,Pro-Rata,False,2024
486,1,ALLOC00485,Buy,SECID0035,REIT Equity,Cedar Heights Residences,TKR035,CUSIP00035,ISIN000035,2025-09-24,2025-09-27,2816.26,32.6,0.9467,91810.08,187.15,91851.08,2816.26,91810.08,187.15,146.15,91851.08,Delta Urban Holdings,Northern Trust,Core Plus,Core Plus,Industrial,Citi,Equal Weight,True,2025
487,1,ALLOC00486,Cover,SECID0036,Mortgage Bond,Granite Business Center,TKR036,CUSIP00036,ISIN000036,2024-05-19,2024-05-20,18705.74,360.18,0.9906,6737433.43,127.62,6737398.62,18705.74,6737433.43,127.62,162.43,6737398.62,Cedar Income Partners,Northern Trust,Core,Core Plus,Industrial,Morgan Stanley,Equal Weight,False,2024
488,1,ALLOC00487,Short,SECID0037,Real Estate Debt,Maple Grove Apartments,TKR037,CUSIP00037,ISIN000037,2025-07-21,2025-07-24,5039.2,171.87,0.9206,866087.3,10.64,865995.35,5039.2,866087.3,10.64,102.59,865995.35,Beacon Property Trust,State Street,Opportunistic,Opportunistic,Industrial,Morgan Stanley,Custom,False,2025
489,1,ALLOC00488,Cover,SECID0038,Mortgage Bond,Skyline Tower,TKR038,CUSIP00038,ISIN000038,2025-09-02,2025-09-04,12482.14,21.25,1.0116,265245.47,77.5,265193.12,12482.14,265245.47,77.5,129.85,265193.12,Delta Urban Holdings,State Street,Opportunistic,Value Add,Commercial,Citi,Equal Weight,True,2025
490,1,ALLOC00489,Buy,SECID0039,Property Direct,Skyline Tower,TKR039,CUSIP00039,ISIN000039,2024-11-22,2024-11-25,18166.41,328.59,1.0797,5969300.66,260.1,5969427.59,18166.41,5969300.66,260.1,133.17,5969427.59,Cedar Income Partners,BNY Mellon,Core Plus,Opportunistic,Mixed Use,JPMorgan,Pro-Rata,True,2024
491,1,ALLOC00490,Cover,SECID0040,Property Direct,Granite Business Center,TKR040,CUSIP00040,ISIN000040,2024-10-25,2024-10-27,10935.56,81.84,1.0322,894966.23,46.75,894900.61,10935.56,894966.23,46.75,112.37,894900.61,Alpha Real Estate Fund,State Street,Core Plus,Core,Mixed Use,Goldman Sachs,Equal Weight,True,2024
492,1,ALLOC00491,Cover,SECID0041,Real Estate Debt,Union Square Offices,TKR041,CUSIP00041,ISIN000041,2023-09-11,2023-09-14,6803.36,462.67,0.924,3147710.57,421.65,3147975.66,6803.36,3147710.57,421.65,156.56,3147975.66,Evergreen REIT Fund,BNY Mellon,Value Add,Core Plus,Residential,Morgan Stanley,Custom,True,2023
493,1,ALLOC00492,Cover,SECID0042,Real Estate Debt,Harbor Plaza,TKR042,CUSIP00042,ISIN000042,2023-01-22,2023-01-25,8741.54,201.43,1.077,1760808.4,31.3,1760823.95,8741.54,1760808.4,31.3,15.75,1760823.95,Alpha Real Estate Fund,Northern Trust,Opportunistic,Value Add,Residential,Goldman Sachs,Pro-Rata,False,2023
494,1,ALLOC00493,Cover,SECID0043,Mortgage Bond,Maple Grove Apartments,TKR043,CUSIP00043,ISIN000043,2025-01-20,2025-01-23,5657.02,153.59,1.0213,868861.7,428.92,869222.95,5657.02,868861.7,428.92,67.67,869222.95,Evergreen REIT Fund,State Street,Core,Core,Commercial,Goldman Sachs,Equal Weight,False,2025
495,1,ALLOC00494,Cover,SECID0044,Real Estate Debt,Granite Business Center,TKR044,CUSIP00044,ISIN000044,2023-11-09,2023-11-11,434.68,252.68,0.9885,109834.94,140.75,109939.04,434.68,109834.94,140.75,36.65,109939.04,Delta Urban Holdings,Northern Trust,Opportunistic,Opportunistic,Industrial,Goldman Sachs,Equal Weight,True,2023
496,1,ALLOC00495,Buy,SECID0045,Property Direct,Skyline Tower,TKR045,CUSIP00045,ISIN000045,2025-08-24,2025-08-27,16537.52,462.19,1.0846,7643476.37,490.99,7643852.1,16537.52,7643476.37,490.99,115.26,7643852.1,Delta Urban Holdings,Northern Trust,Value Add,Core Plus,Commercial,Morgan Stanley,Pro-Rata,False,2025
497,1,ALLOC00496,Cover,SECID0046,REIT Equity,Lakeside Retail Center,TKR046,CUSIP00046,ISIN000046,2023-02-05,2023-02-07,7221.79,466.0,0.9405,3365354.14,457.91,3365728.79,7221.79,3365354.14,457.91,83.26,3365728.79,Alpha Real Estate Fund,State Street,Opportunistic,Core Plus,Residential,Citi,Pro-Rata,True,2023
498,1,ALLOC00497,Short,SECID0047,Mortgage Bond,Harbor Plaza,TKR047,CUSIP00047,ISIN000047,2024-02-08,2024-02-10,4835.66,261.51,1.0339,1264573.45,66.18,1264537.96,4835.66,1264573.45,66.18,101.67,1264537.96,Beacon Property Trust,State Street,Core,Core Plus,Industrial,JPMorgan,Custom,True,2024
499,1,ALLOC00498,Buy,SECID0048,Mortgage Bond,Riverside Logistics Park,TKR048,CUSIP00048,ISIN000048,2025-03-28,2025-03-31,6528.15,79.02,0.9791,515854.41,255.13,515914.79,6528.15,515854.41,255.13,194.75,515914.79,Cedar Income Partners,State Street,Opportunistic,Core,Commercial,JPMorgan,Pro-Rata,False,2025
500,1,ALLOC00499,Buy,SECID0049,REIT Equity,Maple Grove Apartments,TKR049,CUSIP00049,ISIN000049,2024-09-04,2024-09-05,18110.35,373.05,0.9999,6756066.07,256.7,6756139.31,18110.35,6756066.07,256.7,183.46,6756139.31,Alpha Real Estate Fund,BNY Mellon,Opportunistic,Core Plus,Commercial,JPMorgan,Equal Weight,False,2024
